# f[Hz], H(x1/x0), H(xpl/x0)
2.082519531250000000e+01 4.153824564171123310e-04 1.744487371990772924e-19
2.082824707031250000e+01 4.152606909556853321e-04 1.741664908362895598e-19
2.083129882812500000e+01 4.151389790353459666e-04 1.738847468713789993e-19
2.083435058593750000e+01 4.150173206247050094e-04 1.736035043299081869e-19
2.083740234375000000e+01 4.148957156923960580e-04 1.733227622394841938e-19
2.084045410156250000e+01 4.147741642070754782e-04 1.730425196297524231e-19
2.084350585937500000e+01 4.146526661374227291e-04 1.727627755323929746e-19
2.084655761718750000e+01 4.145312214521400924e-04 1.724835289811157583e-19
2.084960937500000000e+01 4.144098301199530517e-04 1.722047790116554381e-19
2.085266113281250000e+01 4.142884921096093710e-04 1.719265246617680136e-19
2.085571289062500000e+01 4.141672073898811004e-04 1.716487649712259091e-19
2.085876464843750000e+01 4.140459759295613777e-04 1.713714989818123882e-19
2.086181640625000000e+01 4.139247976974674641e-04 1.710947257373181356e-19
2.086486816406250000e+01 4.138036726624386304e-04 1.708184442835362489e-19
2.086791992187500000e+01 4.136826007933374575e-04 1.705426536682581953e-19
2.087097167968750000e+01 4.135615820590492946e-04 1.702673529412684421e-19
2.087402343750000000e+01 4.134406164284820965e-04 1.699925411543408941e-19
2.087707519531250000e+01 4.133197038705662069e-04 1.697182173612343436e-19
2.088012695312500000e+01 4.131988443542552254e-04 1.694443806176868371e-19
2.088317871093750000e+01 4.130780378485257370e-04 1.691710299814131475e-19
2.088623046875000000e+01 4.129572843223762273e-04 1.688981645120993572e-19
2.088928222656250000e+01 4.128365837448278960e-04 1.686257832713970564e-19
2.089233398437500000e+01 4.127159360849254159e-04 1.683538853229208155e-19
2.089538574218750000e+01 4.125953413117353064e-04 1.680824697322442367e-19
2.089843750000000000e+01 4.124747993943465299e-04 1.678115355668930687e-19
2.090148925781250000e+01 4.123543103018713048e-04 1.675410818963427275e-19
2.090454101562500000e+01 4.122338740034445096e-04 1.672711077920139144e-19
2.090759277343750000e+01 4.121134904682227608e-04 1.670016123272671997e-19
2.091064453125000000e+01 4.119931596653855516e-04 1.667325945773991707e-19
2.091369628906250000e+01 4.118728815641349811e-04 1.664640536196392298e-19
2.091674804687500000e+01 4.117526561336960788e-04 1.661959885331427816e-19
2.091979980468750000e+01 4.116324833433153960e-04 1.659283983989894994e-19
2.092285156250000000e+01 4.115123631622625232e-04 1.656612823001769700e-19
2.092590332031250000e+01 4.113922955598291686e-04 1.653946393216174674e-19
2.092895507812500000e+01 4.112722805053298084e-04 1.651284685501336435e-19
2.093200683593750000e+01 4.111523179681011455e-04 1.648627690744539786e-19
2.093505859375000000e+01 4.110324079175020542e-04 1.645975399852082308e-19
2.093811035156250000e+01 4.109125503229138520e-04 1.643327803749242102e-19
2.094116210937500000e+01 4.107927451537405164e-04 1.640684893380216405e-19
2.094421386718750000e+01 4.106729923794079254e-04 1.638046659708107619e-19
2.094726562500000000e+01 4.105532919693643461e-04 1.635413093714853263e-19
2.095031738281250000e+01 4.104336438930805426e-04 1.632784186401192502e-19
2.095336914062500000e+01 4.103140481200490716e-04 1.630159928786634859e-19
2.095642089843750000e+01 4.101945046197853122e-04 1.627540311909405079e-19
2.095947265625000000e+01 4.100750133618261107e-04 1.624925326826403892e-19
2.096252441406250000e+01 4.099555743157311900e-04 1.622314964613170695e-19
2.096557617187500000e+01 4.098361874510821198e-04 1.619709216363837331e-19
2.096862792968750000e+01 4.097168527374828585e-04 1.617108073191095351e-19
2.097167968750000000e+01 4.095975701445588859e-04 1.614511526226134137e-19
2.097473144531250000e+01 4.094783396419586670e-04 1.611919566618629354e-19
2.097778320312500000e+01 4.093591611993519170e-04 1.609332185536669037e-19
2.098083496093750000e+01 4.092400347864312820e-04 1.606749374166740592e-19
2.098388671875000000e+01 4.091209603729105502e-04 1.604171123713670612e-19
2.098693847656250000e+01 4.090019379285264405e-04 1.601597425400591897e-19
2.098999023437500000e+01 4.088829674230369765e-04 1.599028270468903485e-19
2.099304199218750000e+01 4.087640488262223536e-04 1.596463650178222029e-19
2.099609375000000000e+01 4.086451821078848309e-04 1.593903555806356275e-19
2.099914550781250000e+01 4.085263672378490560e-04 1.591347978649250968e-19
2.100219726562500000e+01 4.084076041859608730e-04 1.588796910020945689e-19
2.100524902343750000e+01 4.082888929220883519e-04 1.586250341253557520e-19
2.100830078125000000e+01 4.081702334161217346e-04 1.583708263697209301e-19
2.101135253906250000e+01 4.080516256379726221e-04 1.581170668720008447e-19
2.101440429687500000e+01 4.079330695575746784e-04 1.578637547708003615e-19
2.101745605468750000e+01 4.078145651448839568e-04 1.576108892065146667e-19
2.102050781250000000e+01 4.076961123698774354e-04 1.573584693213239943e-19
2.102355957031250000e+01 4.075777112025546437e-04 1.571064942591916528e-19
2.102661132812500000e+01 4.074593616129362533e-04 1.568549631658581985e-19
2.102966308593750000e+01 4.073410635710654872e-04 1.566038751888389325e-19
2.103271484375000000e+01 4.072228170470061138e-04 1.563532294774180019e-19
2.103576660156250000e+01 4.071046220108450494e-04 1.561030251826480390e-19
2.103881835937500000e+01 4.069864784326900813e-04 1.558532614573417115e-19
2.104187011718750000e+01 4.068683862826709516e-04 1.556039374560707350e-19
2.104492187500000000e+01 4.067503455309389240e-04 1.553550523351614916e-19
2.104797363281250000e+01 4.066323561476666210e-04 1.551066052526903359e-19
2.105102539062500000e+01 4.065144181030489454e-04 1.548585953684803444e-19
2.105407714843750000e+01 4.063965313673024299e-04 1.546110218440978252e-19
2.105712890625000000e+01 4.062786959106646405e-04 1.543638838428467085e-19
2.106018066406250000e+01 4.061609117033946649e-04 1.541171805297668371e-19
2.106323242187500000e+01 4.060431787157738710e-04 1.538709110716282857e-19
2.106628417968750000e+01 4.059254969181049313e-04 1.536250746369295302e-19
2.106933593750000000e+01 4.058078662807116602e-04 1.533796703958913340e-19
2.107238769531250000e+01 4.056902867739393937e-04 1.531346975204539543e-19
2.107543945312500000e+01 4.055727583681555310e-04 1.528901551842738449e-19
2.107849121093750000e+01 4.054552810337484509e-04 1.526460425627191536e-19
2.108154296875000000e+01 4.053378547411279451e-04 1.524023588328658708e-19
2.108459472656250000e+01 4.052204794607255434e-04 1.521591031734941941e-19
2.108764648437500000e+01 4.051031551629939178e-04 1.519162747650850136e-19
2.109069824218750000e+01 4.049858818184073699e-04 1.516738727898159155e-19
2.109375000000000000e+01 4.048686593974611808e-04 1.514318964315566803e-19
2.109680175781250000e+01 4.047514878706728577e-04 1.511903448758676456e-19
2.109985351562500000e+01 4.046343672085799654e-04 1.509492173099932787e-19
2.110290527343750000e+01 4.045172973817426202e-04 1.507085129228598409e-19
2.110595703125000000e+01 4.044002783607412673e-04 1.504682309050717527e-19
2.110900878906250000e+01 4.042833101161781443e-04 1.502283704489074288e-19
2.111206054687500000e+01 4.041663926186769558e-04 1.499889307483160761e-19
2.111511230468750000e+01 4.040495258388818981e-04 1.497499109989129998e-19
2.111816406250000000e+01 4.039327097474590682e-04 1.495113103979770027e-19
2.112121582031250000e+01 4.038159443150957594e-04 1.492731281444458596e-19
2.112426757812500000e+01 4.036992295124997563e-04 1.490353634389128748e-19
2.112731933593750000e+01 4.035825653104011782e-04 1.487980154836244987e-19
2.113037109375000000e+01 4.034659516795500393e-04 1.485610834824738998e-19
2.113342285156250000e+01 4.033493885907181464e-04 1.483245666409995445e-19
2.113647460937500000e+01 4.032328760146987735e-04 1.480884641663811285e-19
2.113952636718750000e+01 4.031164139223050898e-04 1.478527752674351234e-19
2.114257812500000000e+01 4.030000022843730325e-04 1.476174991546122964e-19
2.114562988281250000e+01 4.028836410717582714e-04 1.473826350399929445e-19
2.114868164062500000e+01 4.027673302553376727e-04 1.471481821372840527e-19
2.115173339843750000e+01 4.026510698060097862e-04 1.469141396618156841e-19
2.115478515625000000e+01 4.025348596946933281e-04 1.466805068305365491e-19
2.115783691406250000e+01 4.024186998923290782e-04 1.464472828620121766e-19
2.116088867187500000e+01 4.023025903698777112e-04 1.462144669764189190e-19
2.116394042968750000e+01 4.021865310983213150e-04 1.459820583955419786e-19
2.116699218750000000e+01 4.020705220486629566e-04 1.457500563427719646e-19
2.117004394531250000e+01 4.019545631919267366e-04 1.455184600431004396e-19
2.117309570312500000e+01 4.018386544991569762e-04 1.452872687231170065e-19
2.117614746093750000e+01 4.017227959414200597e-04 1.450564816110052882e-19
2.117919921875000000e+01 4.016069874898017789e-04 1.448260979365399424e-19
2.118225097656250000e+01 4.014912291154101517e-04 1.445961169310830266e-19
2.118530273437500000e+01 4.013755207893729285e-04 1.443665378275795199e-19
2.118835449218750000e+01 4.012598624828396521e-04 1.441373598605557825e-19
2.119140625000000000e+01 4.011442541669797061e-04 1.439085822661143798e-19
2.119445800781250000e+01 4.010286958129841584e-04 1.436802042819305676e-19
2.119750976562500000e+01 4.009131873920637008e-04 1.434522251472498362e-19
2.120056152343750000e+01 4.007977288754508718e-04 1.432246441028842757e-19
2.120361328125000000e+01 4.006823202343982133e-04 1.429974603912082423e-19
2.120666503906250000e+01 4.005669614401796263e-04 1.427706732561556141e-19
2.120971679687500000e+01 4.004516524640887982e-04 1.425442819432162761e-19
2.121276855468750000e+01 4.003363932774405042e-04 1.423182856994321960e-19
2.121582031250000000e+01 4.002211838515708242e-04 1.420926837733952820e-19
2.121887207031250000e+01 4.001060241578357330e-04 1.418674754152422547e-19
2.122192382812500000e+01 3.999909141676115344e-04 1.416426598766521916e-19
2.122497558593750000e+01 3.998758538522958366e-04 1.414182364108428679e-19
2.122802734375000000e+01 3.997608431833065226e-04 1.411942042725676507e-19
2.123107910156250000e+01 3.996458821320819665e-04 1.409705627181118403e-19
2.123413085937500000e+01 3.995309706700809799e-04 1.407473110052890584e-19
2.123718261718750000e+01 3.994161087687834620e-04 1.405244483934387207e-19
2.124023437500000000e+01 3.993012963996892071e-04 1.403019741434216795e-19
2.124328613281250000e+01 3.991865335343187720e-04 1.400798875176170938e-19
2.124633789062500000e+01 3.990718201442130424e-04 1.398581877799203112e-19
2.124938964843750000e+01 3.989571562009335036e-04 1.396368741957372580e-19
2.125244140625000000e+01 3.988425416760621326e-04 1.394159460319829955e-19
2.125549316406250000e+01 3.987279765412009096e-04 1.391954025570772177e-19
2.125854492187500000e+01 3.986134607679724692e-04 1.389752430409421326e-19
2.126159667968750000e+01 3.984989943280202625e-04 1.387554667549980090e-19
2.126464843750000000e+01 3.983845771930073646e-04 1.385360729721602150e-19
2.126770019531250000e+01 3.982702093346177216e-04 1.383170609668365218e-19
2.127075195312500000e+01 3.981558907245552289e-04 1.380984300149227464e-19
2.127380371093750000e+01 3.980416213345441107e-04 1.378801793937998143e-19
2.127685546875000000e+01 3.979274011363296247e-04 1.376623083823321710e-19
2.127990722656250000e+01 3.978132301016762732e-04 1.374448162608616666e-19
2.128295898437500000e+01 3.976991082023693209e-04 1.372277023112059194e-19
2.128601074218750000e+01 3.975850354102143614e-04 1.370109658166550172e-19
2.128906250000000000e+01 3.974710116970368292e-04 1.367946060619680511e-19
2.129211425781250000e+01 3.973570370346829754e-04 1.365786223333700096e-19
2.129516601562500000e+01 3.972431113950185126e-04 1.363630139185482878e-19
2.129821777343750000e+01 3.971292347499298073e-04 1.361477801066496063e-19
2.130126953125000000e+01 3.970154070713236092e-04 1.359329201882770738e-19
2.130432128906250000e+01 3.969016283311255873e-04 1.357184334554861909e-19
2.130737304687500000e+01 3.967878985012833655e-04 1.355043192017832614e-19
2.131042480468750000e+01 3.966742175537629994e-04 1.352905767221200234e-19
2.131347656250000000e+01 3.965605854605516322e-04 1.350772053128919644e-19
2.131652832031250000e+01 3.964470021936560310e-04 1.348642042719351193e-19
2.131958007812500000e+01 3.963334677251032921e-04 1.346515728985219057e-19
2.132263183593750000e+01 3.962199820269402982e-04 1.344393104933590533e-19
2.132568359375000000e+01 3.961065450712339354e-04 1.342274163585837043e-19
2.132873535156250000e+01 3.959931568300714732e-04 1.340158897977610537e-19
2.133178710937500000e+01 3.958798172755596963e-04 1.338047301158800402e-19
2.133483886718750000e+01 3.957665263798253391e-04 1.335939366193512277e-19
2.133789062500000000e+01 3.956532841150157357e-04 1.333835086160037240e-19
2.134094238281250000e+01 3.955400904532975731e-04 1.331734454150811598e-19
2.134399414062500000e+01 3.954269453668573793e-04 1.329637463272391137e-19
2.134704589843750000e+01 3.953138488279020653e-04 1.327544106645424150e-19
2.135009765625000000e+01 3.952008008086578409e-04 1.325454377404611720e-19
2.135314941406250000e+01 3.950878012813709736e-04 1.323368268698683163e-19
2.135620117187500000e+01 3.949748502183082224e-04 1.321285773690367139e-19
2.135925292968750000e+01 3.948619475917551028e-04 1.319206885556352171e-19
2.136230468750000000e+01 3.947490933740177305e-04 1.317131597487263773e-19
2.136535644531250000e+01 3.946362875374211402e-04 1.315059902687625932e-19
2.136840820312500000e+01 3.945235300543117256e-04 1.312991794375851240e-19
2.137145996093750000e+01 3.944108208970539863e-04 1.310927265784177334e-19
2.137451171875000000e+01 3.942981600380330762e-04 1.308866310158665939e-19
2.137756347656250000e+01 3.941855474496533938e-04 1.306808920759154712e-19
2.138061523437500000e+01 3.940729831043397746e-04 1.304755090859235341e-19
2.138366699218750000e+01 3.939604669745355400e-04 1.302704813746222245e-19
2.138671875000000000e+01 3.938479990327048278e-04 1.300658082721122004e-19
2.138977050781250000e+01 3.937355792513313460e-04 1.298614891098601094e-19
2.139282226562500000e+01 3.936232076029174505e-04 1.296575232206958446e-19
2.139587402343750000e+01 3.935108840599857720e-04 1.294539099388090538e-19
2.139892578125000000e+01 3.933986085950789990e-04 1.292506485997479600e-19
2.140197753906250000e+01 3.932863811807589018e-04 1.290477385404136795e-19
2.140502929687500000e+01 3.931742017896065495e-04 1.288451790990590187e-19
2.140808105468750000e+01 3.930620703942231233e-04 1.286429696152851996e-19
2.141113281250000000e+01 3.929499869672292657e-04 1.284411094300386823e-19
2.141418457031250000e+01 3.928379514812646470e-04 1.282395978856085168e-19
2.141723632812500000e+01 3.927259639089889409e-04 1.280384343256230686e-19
2.142028808593750000e+01 3.926140242230813913e-04 1.278376180950472747e-19
2.142333984375000000e+01 3.925021323962399984e-04 1.276371485401794176e-19
2.142639160156250000e+01 3.923902884011830372e-04 1.274370250086490304e-19
2.142944335937500000e+01 3.922784922106480813e-04 1.272372468494133584e-19
2.143249511718750000e+01 3.921667437973915156e-04 1.270378134127544461e-19
2.143554687500000000e+01 3.920550431341897281e-04 1.268387240502759590e-19
2.143859863281250000e+01 3.919433901938385685e-04 1.266399781149011619e-19
2.144165039062500000e+01 3.918317849491525888e-04 1.264415749608689944e-19
2.144470214843750000e+01 3.917202273729665615e-04 1.262435139437324340e-19
2.144775390625000000e+01 3.916087174381336906e-04 1.260457944203545241e-19
2.145080566406250000e+01 3.914972551175272377e-04 1.258484157489056051e-19
2.145385742187500000e+01 3.913858403840396005e-04 1.256513772888614609e-19
2.145690917968750000e+01 3.912744732105821505e-04 1.254546784009991541e-19
2.145996093750000000e+01 3.911631535700859372e-04 1.252583184473953647e-19
2.146301269531250000e+01 3.910518814355011465e-04 1.250622967914227071e-19
2.146606445312500000e+01 3.909406567797969376e-04 1.248666127977471055e-19
2.146911621093750000e+01 3.908294795759620398e-04 1.246712658323249297e-19
